collection_id,collection_name,doi,published_at,dataset_id,dataset_version_id,cell_count,species,tissue,disease,assay,suspension,matched_cell_types,all_cell_types,assets,collection_url
a238e9fa-2bdf-41df-8522-69046f99baff,Single-Cell Analysis of Human Pancreas Reveals Transcriptional Signatures of Aging and Somatic Mutation Patterns,10.1016/j.cell.2017.09.004,2021-05-19T21:11:31+00:00,66d15835-5dc8-4e96-b0eb-f48971cb65e8,08d4b9cf-3425-4413-a30f-8f97fe87b1e1,2544,Homo sapiens,islet of Langerhans,normal,Smart-seq2,cell,type A enteroendocrine cell|type D enteroendocrine cell,acinar cell|mesenchymal cell|pancreatic ductal cell|type A enteroendocrine cell|type B pancreatic cell|type D enteroendocrine cell|unknown,https://datasets.cellxgene.cziscience.com/08d4b9cf-3425-4413-a30f-8f97fe87b1e1.h5ad,https://cellxgene.cziscience.com/collections/a238e9fa-2bdf-41df-8522-69046f99baff
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,e8a11a27-9c47-4673-b65d-11b9cd6065e1,06c5de26-113f-4960-9b5a-143f8955303f,9096,Homo sapiens,lung,normal,10x 5' v1,cell,neuroendocrine cell|pulmonary neuroendocrine cell,basal cell|club cell|epithelial cell of lung|glandular secretory epithelial cell|lung secretory cell|neuroendocrine cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary neuroendocrine cell|respiratory tract epithelial cell|squamous epithelial cell,https://datasets.cellxgene.cziscience.com/06c5de26-113f-4960-9b5a-143f8955303f.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,e887bd14-bb23-48ed-9616-aa3f9b11c446,f6df703f-8117-47cc-80d9-1d9cd6d945cf,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,neuron|pulmonary neuroendocrine cell,basal cell|bronchus fibroblast of lung|chondrocyte|club cell|endothelial cell of artery|epithelial cell of lung|erythrocyte|fibroblast of lung|megakaryocyte|myofibroblast cell|neuron|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell,https://datasets.cellxgene.cziscience.com/f6df703f-8117-47cc-80d9-1d9cd6d945cf.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,e69d2744-9033-4afd-80c0-d395be398ec2,808b803d-5e5e-4659-a9a4-9858456ccaff,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,pulmonary neuroendocrine cell,"CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|bronchus fibroblast of lung|club cell|dendritic cell|endothelial cell of artery|endothelial cell of lymphatic vessel|epithelial cell of lung|erythrocyte|fibroblast of lung|lung multiciliated epithelial cell|megakaryocyte|pulmonary alveolar type 1 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell",https://datasets.cellxgene.cziscience.com/808b803d-5e5e-4659-a9a4-9858456ccaff.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,dc522d04-8e07-4e07-91a4-dd6da72ad25c,4c1eff62-777a-48b8-b576-8b8930f52932,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,neuron|pulmonary neuroendocrine cell,"CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|bone marrow cell|bronchus fibroblast of lung|capillary endothelial cell|chondrocyte|club cell|dendritic cell|endothelial cell of lymphatic vessel|epithelial cell of lung|erythrocyte|fibroblast of lung|lung multiciliated epithelial cell|macrophage|mesothelial cell|myofibroblast cell|neuron|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/4c1eff62-777a-48b8-b576-8b8930f52932.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,c932254f-f3b2-4b70-9b79-9557b6a3bbd7,da805fd8-26d8-496b-ba08-ca5c3ee525ba,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,Schwann cell|neuron,Schwann cell|basal cell|chondrocyte|club cell|endothelial cell of lymphatic vessel|epithelial cell of lung|fibroblast of lung|lung multiciliated epithelial cell|lung secretory cell|myofibroblast cell|neuron|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell,https://datasets.cellxgene.cziscience.com/da805fd8-26d8-496b-ba08-ca5c3ee525ba.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,a6529751-6e49-4e86-93d3-ec03fcd551dc,99ff86c8-f8bc-496a-a2ff-206141b782d9,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,neuron,bronchus fibroblast of lung|chondrocyte|club cell|endothelial cell|epithelial cell of lung|erythrocyte|fibroblast of lung|lung multiciliated epithelial cell|macrophage|natural killer cell|neuron|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell,https://datasets.cellxgene.cziscience.com/99ff86c8-f8bc-496a-a2ff-206141b782d9.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,703f00e6-b996-48e5-bc34-00c41b9876f4,669fab92-64fb-439a-a89f-69c4a43e3700,649,Homo sapiens,lung,normal,10x 5' v1,cell,Schwann cell|Schwann cell precursor|immature Schwann cell|neuron,Schwann cell|Schwann cell precursor|immature Schwann cell|neural progenitor cell|neuron,https://datasets.cellxgene.cziscience.com/669fab92-64fb-439a-a89f-69c4a43e3700.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,56139b1e-9fc5-4aab-9058-0102bc7cc74a,633e1b14-4911-439b-8980-26156718a19b,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,pulmonary neuroendocrine cell,"CD4-positive, alpha-beta T cell|bronchus fibroblast of lung|club cell|endothelial cell of artery|epithelial cell of lung|fibroblast of lung|lung multiciliated epithelial cell|megakaryocyte|myofibroblast cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell",https://datasets.cellxgene.cziscience.com/633e1b14-4911-439b-8980-26156718a19b.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,4023a2bc-6325-47db-bfdf-9639e91042c2,4397cba1-ccb3-4efa-8655-e9e1493001c3,70495,Homo sapiens,lung|lung,normal,10x 5' v1,cell,neuroendocrine cell|pulmonary neuroendocrine cell,basal cell|club cell|epithelial cell of lung|lung secretory cell|neuroendocrine cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary neuroendocrine cell|respiratory tract epithelial cell,https://datasets.cellxgene.cziscience.com/4397cba1-ccb3-4efa-8655-e9e1493001c3.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,3dc61ca1-ce40-46b6-8337-f27260fd9a03,c961f0d3-15cd-481a-b167-d356ccf6659a,71752,Homo sapiens,lung,normal,10x 5' v1,cell,Schwann cell|Schwann cell precursor|immature Schwann cell|neuron|pulmonary neuroendocrine cell,"B-1a B cell|B-1b B cell|CD16-negative, CD56-bright natural killer cell, human|CD16-positive, CD56-dim natural killer cell, human|CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|Schwann cell|Schwann cell precursor|T cell|T-helper 17 cell|basal cell|basophil|bone marrow cell|bronchus fibroblast of lung|capillary endothelial cell|chondrocyte|classical monocyte|club cell|common myeloid progenitor|dendritic cell|dendritic cell, human|early lymphoid progenitor|endothelial cell|endothelial cell of artery|endothelial cell of lymphatic vessel|eosinophil|epithelial cell of lung|erythroblast|erythrocyte|fibroblast of lung|granulocyte monocyte progenitor cell|group 2 innate lymphoid cell|group 3 innate lymphoid cell|hematopoietic stem cell|immature B cell|immature Schwann cell|large pre-B-II cell|late pro-B cell|lung multiciliated epithelial cell|lung secretory cell|macrophage|mast cell|mature NK T cell|megakaryocyte|megakaryocyte-erythroid progenitor cell|mesenchymal cell|mesothelial cell|myofibroblast cell|natural killer cell|neural progenitor cell|neuron|neutrophil|non-classical monocyte|pericyte|plasmacytoid dendritic cell|platelet|pre-B-I cell|precursor B cell|primitive red blood cell|pro-B cell|promonocyte|promyelocyte|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|regulatory T cell|respiratory tract epithelial cell|reticulocyte|small pre-B-II cell|smooth muscle cell|squamous epithelial cell|thymocyte|tracheobronchial smooth muscle cell|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/c961f0d3-15cd-481a-b167-d356ccf6659a.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,30354fd6-4c1b-4083-b6da-8cfbcce1f7b9,89e334a9-3977-4ec7-98dc-716ed06bddc3,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,pulmonary neuroendocrine cell,"CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|basal cell|bronchus fibroblast of lung|capillary endothelial cell|chondrocyte|club cell|endothelial cell of lymphatic vessel|epithelial cell of lung|erythrocyte|fibroblast of lung|group 3 innate lymphoid cell|lung multiciliated epithelial cell|megakaryocyte|pericyte|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/89e334a9-3977-4ec7-98dc-716ed06bddc3.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,2adc282f-60f1-4afa-a990-940065af4b53,e48bea7e-8cd8-4b59-80a0-34ec6419f4d2,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,pulmonary neuroendocrine cell,"CD4-positive, alpha-beta T cell|bronchus fibroblast of lung|club cell|endothelial cell of artery|epithelial cell of lung|erythrocyte|fibroblast of lung|lung multiciliated epithelial cell|macrophage|mesothelial cell|myofibroblast cell|pulmonary alveolar type 1 cell|pulmonary alveolar type 2 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/e48bea7e-8cd8-4b59-80a0-34ec6419f4d2.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,2022-08-25T19:32:15+00:00,1c6f271e-dfc0-48b5-8fb4-65d297a7666c,fb506eb2-7411-4fd3-89b2-b1d45912d29c,4992,Homo sapiens,lung,normal,Visium Spatial Gene Expression V1,na,pulmonary neuroendocrine cell,"CD8-positive, alpha-beta T cell|endothelial cell of artery|endothelial cell of lymphatic vessel|epithelial cell of lung|erythrocyte|fibroblast of lung|megakaryocyte|mesothelial cell|myofibroblast cell|pulmonary alveolar type 1 cell|pulmonary interstitial fibroblast|pulmonary neuroendocrine cell|respiratory tract epithelial cell|tracheobronchial smooth muscle cell|unknown|vascular associated smooth muscle cell|vein endothelial cell",https://datasets.cellxgene.cziscience.com/fb506eb2-7411-4fd3-89b2-b1d45912d29c.h5ad,https://cellxgene.cziscience.com/collections/2d2e2acd-dade-489f-a2da-6c11aa654028
ec329aed-22bc-4d6e-8935-8282dcb1acac,Early human lung immune cell development and its role in epithelial cell fate,10.1126/sciimmunol.adf9988,2024-07-24T17:30:44+00:00,8dc858b0-b076-4326-94bb-7c2d1cd721a3,2ebaaba9-0401-46a8-a242-f44f333ddb0d,8556,Homo sapiens,lung,normal,10x 5' transcription profiling,cell,pulmonary neuroendocrine cell,pulmonary alveolar epithelial cell|pulmonary alveolar type 2 cell|pulmonary neuroendocrine cell|respiratory tract epithelial cell,https://datasets.cellxgene.cziscience.com/2ebaaba9-0401-46a8-a242-f44f333ddb0d.h5ad,https://cellxgene.cziscience.com/collections/ec329aed-22bc-4d6e-8935-8282dcb1acac
e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,2022-09-15T09:07:44+00:00,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,47ae9727-f767-46b8-9d56-a25ddcd9ae94,428469,Homo sapiens,ascending colon|caecum|colon|descending colon|duodenum|ileum|jejunum|large intestine|lymph node|mesenteric lymph node|rectum|sigmoid colon|small intestine|transverse colon|vermiform appendix,Crohn disease|normal,10x 3' v2|10x 5' v2,cell,enteroendocrine cell|glial cell|inhibitory motor neuron|interneuron|motor neuron|primary sensory neuron (sensu Teleostei)|type D enteroendocrine cell|type EC enteroendocrine cell|type I enteroendocrine cell|type L enteroendocrine cell|type N enteroendocrine cell,"B cell|CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human|CD4-positive, alpha-beta T cell|CD8-positive, alpha-beta T cell|CD8-positive, alpha-beta memory T cell|GIP cell|IgA plasma cell|IgG plasma cell|IgM plasma cell|M cell of gut|M1 macrophage|NKp44-negative group 3 innate lymphoid cell, human|NKp44-positive group 3 innate lymphoid cell, human|T cell|T follicular helper cell|T-helper 1 cell|T-helper 17 cell|activated CD4-positive, alpha-beta T cell|activated CD8-positive, alpha-beta T cell|capillary endothelial cell|colon epithelial cell|colonocyte|common lymphoid progenitor|conventional dendritic cell|endothelial cell of artery|endothelial cell of lymphatic vessel|enteric smooth muscle cell|enteroendocrine cell|epithelial cell|erythrocyte|follicular dendritic cell|gamma-delta T cell|germ cell|germinal center B cell|glial cell|group 2 innate lymphoid cell|group 3 innate lymphoid cell|immature B cell|inhibitory motor neuron|interneuron|interstitial cell of Cajal|intestinal tuft cell|intestine goblet cell|macrophage|mast cell|mature NK T cell|megakaryocyte|memory B cell|mesenchymal lymphangioblast|mesodermal cell|mesothelial cell|migratory enteric neural crest cell|monocyte|motor neuron|mucosal-associated invariant T cell|myofibroblast cell|naive B cell|natural killer cell|neuroblast (sensu Vertebrata)|neutrophil|oligodendrocyte precursor cell|pericyte|plasma cell|plasmacytoid dendritic cell|precursor B cell|primary sensory neuron (sensu Teleostei)|pro-B cell|progenitor cell|progenitor cell of endocrine pancreas|regulatory T cell|reticular cell|stem cell|stromal cell|stromal cell of lamina propria of small intestine|transit amplifying cell|type B pancreatic cell|type D enteroendocrine cell|type EC enteroendocrine cell|type I enteroendocrine cell|type L enteroendocrine cell|type N enteroendocrine cell|unknown|vein endothelial cell",https://datasets.cellxgene.cziscience.com/47ae9727-f767-46b8-9d56-a25ddcd9ae94.h5ad,https://cellxgene.cziscience.com/collections/e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a
58e85c2f-d52e-4c19-8393-b854b84d516e,"A pancreatic islet scRNA-seq atlas from 48 non-diabetic, prediabetic and type 2 diabetic individuals of matched demographic and ethnic backgrounds",10.1101/2025.01.17.633590,2025-03-03T22:28:39+00:00,e51bae9a-c747-4b64-904a-4da7cda218ab,3a4e48e2-9e80-4ea8-ac63-87fdf70f1a97,245878,Homo sapiens,islet of Langerhans,normal|prediabetes syndrome|type 2 diabetes mellitus,10x 3' v2|10x 3' v3,cell,Schwann cell,Schwann cell|endothelial cell|leukocyte|mast cell|pancreatic A cell|pancreatic D cell|pancreatic PP cell|pancreatic acinar cell|pancreatic ductal cell|pancreatic epsilon cell|pancreatic stellate cell|type B pancreatic cell,https://datasets.cellxgene.cziscience.com/3a4e48e2-9e80-4ea8-ac63-87fdf70f1a97.h5ad,https://cellxgene.cziscience.com/collections/58e85c2f-d52e-4c19-8393-b854b84d516e
